modelo,window,transform,exog,n_exog,use_tda,estrategia,fold,mae,rmse,mape,r2,__label__
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price,3,True,exclude,2,47.48343119317344,54.17808162163353,39.242706074173086,-0.8128843291685144,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price,3,True,exclude,3,34.56936865897473,42.11279875766313,25.63767380208983,-0.2287715712340603,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price,3,True,isolation,1,30.06474837152933,36.359228342354974,23.810502839092862,0.0644649322294786,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price,3,True,isolation,2,36.912145797078544,45.629773262456624,30.11873847493776,-0.2859363417925198,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price,3,True,isolation,3,43.482520894657725,51.00826750113266,34.19344942449662,-0.8027026241322859,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,none,1,31.531411354114983,39.21631248835973,25.101682151089555,-0.0883391832430775,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,none,2,40.537520998694745,47.93599944949952,33.4535193501789,-0.4192092136698961,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,none,3,33.67217861302712,42.80620451086535,24.422093238985333,-0.2695692330592811,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,dummy,1,31.531411354114983,39.21631248835973,25.101682151089555,-0.0883391832430775,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,dummy,2,40.537520998694745,47.93599944949952,33.4535193501789,-0.4192092136698961,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,dummy,3,33.67217861302712,42.80620451086535,24.422093238985333,-0.2695692330592811,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,winsorize,1,31.531411354114983,39.21631248835973,25.101682151089555,-0.0883391832430775,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,winsorize,2,40.537520998694745,47.93599944949952,33.4535193501789,-0.4192092136698961,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,winsorize,3,33.67217861302712,42.80620451086535,24.422093238985333,-0.2695692330592811,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,exclude,1,31.531411354114983,39.21631248835973,25.101682151089555,-0.0883391832430775,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,exclude,2,40.537520998694745,47.93599944949952,33.4535193501789,-0.4192092136698961,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,exclude,3,33.67217861302712,42.80620451086535,24.422093238985333,-0.2695692330592811,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,isolation,1,31.33636197108184,39.023423162104514,25.11551315628018,-0.0776593043782682,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,isolation,2,33.93898119689878,41.93885228286173,25.958083328079663,-0.086315386727827,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,False,isolation,3,35.57877207861355,45.89903357569275,25.211032688848235,-0.4596543563807476,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,none,1,30.25196502198265,37.81633007292167,24.28735732929825,-0.0120209806923234,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,none,2,44.19564822890309,50.85258237269295,35.74110247952031,-0.5971616458411633,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,none,3,34.400614749145205,42.98060286261207,25.46548147479846,-0.2799351046970084,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,dummy,1,30.25196502198265,37.81633007292167,24.28735732929825,-0.0120209806923234,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,dummy,2,44.19564822890309,50.85258237269295,35.74110247952031,-0.5971616458411633,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,dummy,3,34.400614749145205,42.98060286261207,25.46548147479846,-0.2799351046970084,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,winsorize,1,30.25196502198265,37.81633007292167,24.28735732929825,-0.0120209806923234,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,winsorize,2,44.19564822890309,50.85258237269295,35.74110247952031,-0.5971616458411633,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,winsorize,3,34.400614749145205,42.98060286261207,25.46548147479846,-0.2799351046970084,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,exclude,1,30.25196502198265,37.81633007292167,24.28735732929825,-0.0120209806923234,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,exclude,2,44.19564822890309,50.85258237269295,35.74110247952031,-0.5971616458411633,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,exclude,3,34.400614749145205,42.98060286261207,25.46548147479846,-0.2799351046970084,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,isolation,1,30.00700761701822,37.60998261611486,24.15591181094637,-0.0010067858718429,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,isolation,2,34.90564427851037,44.02801186363332,28.13214295662132,-0.1972393934691201,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+mxn_usd,3,True,isolation,3,38.78827118970955,47.000841509660106,29.940201094346463,-0.5305735796489579,ElasticNet|w36|seasonal_diff|cpi_+ppi_+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,none,1,30.841867745611275,37.66851507605551,24.314874078454604,-0.0041249464472918,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,none,2,40.43013865282564,47.12504987336288,32.806965557533616,-0.3715968980727984,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,none,3,33.74065924946882,42.30738689929967,24.559379841082148,-0.2401532315085328,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,dummy,1,30.841867745611275,37.66851507605551,24.314874078454604,-0.0041249464472918,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,dummy,2,40.43013865282564,47.12504987336288,32.806965557533616,-0.3715968980727984,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,dummy,3,33.74065924946882,42.30738689929967,24.559379841082148,-0.2401532315085328,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,winsorize,1,30.841867745611275,37.66851507605551,24.314874078454604,-0.0041249464472918,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,winsorize,2,40.43013865282564,47.12504987336288,32.806965557533616,-0.3715968980727984,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,winsorize,3,33.74065924946882,42.30738689929967,24.559379841082148,-0.2401532315085328,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,exclude,1,30.841867745611275,37.66851507605551,24.314874078454604,-0.0041249464472918,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,exclude,2,40.43013865282564,47.12504987336288,32.806965557533616,-0.3715968980727984,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,exclude,3,33.74065924946882,42.30738689929967,24.559379841082148,-0.2401532315085328,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,isolation,1,31.0300170097877,37.34133655651966,24.558237058525588,0.0132424151086997,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,isolation,2,33.02879311515571,41.6245621898281,26.20289726457421,-0.0700946820483352,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,False,isolation,3,35.25873322348047,45.983023127143525,24.704466600332868,-0.4650012176368372,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,none,1,29.172459563288243,36.36637267993047,23.265906012255304,0.0640972437332819,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,none,2,45.60134622642455,52.508913293606376,37.037282631324274,-0.7028990740554049,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,none,3,34.12888800255608,42.86949169820122,25.006973428526347,-0.2733260184129575,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,dummy,1,29.172459563288243,36.36637267993047,23.265906012255304,0.0640972437332819,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,dummy,2,45.60134622642455,52.508913293606376,37.037282631324274,-0.7028990740554049,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,dummy,3,34.12888800255608,42.86949169820122,25.006973428526347,-0.2733260184129575,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,winsorize,1,29.172459563288243,36.36637267993047,23.265906012255304,0.0640972437332819,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,winsorize,2,45.60134622642455,52.508913293606376,37.037282631324274,-0.7028990740554049,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,winsorize,3,34.12888800255608,42.86949169820122,25.006973428526347,-0.2733260184129575,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,exclude,1,29.172459563288243,36.36637267993047,23.265906012255304,0.0640972437332819,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,exclude,2,45.60134622642455,52.508913293606376,37.037282631324274,-0.7028990740554049,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,exclude,3,34.12888800255608,42.86949169820122,25.006973428526347,-0.2733260184129575,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,isolation,1,29.83647878219616,36.25666117392621,23.680457713477978,0.069735662405697,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,isolation,2,35.187782965931085,44.16644769875144,28.367336247385577,-0.2047801110706451,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+diesel_price+mxn_usd,3,True,isolation,3,38.28583079253104,46.417624231162335,29.423394581522704,-0.4928245269694806,ElasticNet|w36|seasonal_diff|cpi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,none,1,31.127457269408364,37.78203758321103,24.38817643787085,-0.010186377303448,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,none,2,42.98766671228017,51.57091249156025,34.48271642459214,-0.6426025030640194,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,none,3,38.84145829654383,52.058802889016576,26.607598617092048,-0.877722020126654,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,dummy,1,31.127457269408364,37.78203758321103,24.38817643787085,-0.010186377303448,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,dummy,2,42.98766671228017,51.57091249156025,34.48271642459214,-0.6426025030640194,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,dummy,3,38.84145829654383,52.058802889016576,26.607598617092048,-0.877722020126654,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,winsorize,1,31.127457269408364,37.78203758321103,24.38817643787085,-0.010186377303448,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,winsorize,2,42.98766671228017,51.57091249156025,34.48271642459214,-0.6426025030640194,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,winsorize,3,38.84145829654383,52.058802889016576,26.607598617092048,-0.877722020126654,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,exclude,1,31.127457269408364,37.78203758321103,24.38817643787085,-0.010186377303448,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,exclude,2,42.98766671228017,51.57091249156025,34.48271642459214,-0.6426025030640194,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,exclude,3,38.84145829654383,52.058802889016576,26.607598617092048,-0.877722020126654,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,isolation,1,31.324790625597057,37.5667792934731,24.642863436819194,0.001291645390106,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,isolation,2,33.514993376922526,43.03528507609251,25.540494016313588,-0.1438582713659402,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,False,isolation,3,44.375067154051294,59.896679387268605,30.081286136147607,-1.4856984266994586,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,none,1,29.26670715248209,36.29255594865602,23.15918508673473,0.0678927923274868,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,none,2,48.07413565252325,55.78896068780013,37.91690422039321,-0.9222921406328884,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,none,3,40.856766578347504,55.18616261246222,27.776853001886447,-1.1101014584066982,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,dummy,1,29.26670715248209,36.29255594865602,23.15918508673473,0.0678927923274868,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,dummy,2,48.07413565252325,55.78896068780013,37.91690422039321,-0.9222921406328884,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,dummy,3,40.856766578347504,55.18616261246222,27.776853001886447,-1.1101014584066982,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|dummy
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,winsorize,1,29.26670715248209,36.29255594865602,23.15918508673473,0.0678927923274868,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,winsorize,2,48.07413565252325,55.78896068780013,37.91690422039321,-0.9222921406328884,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,winsorize,3,40.856766578347504,55.18616261246222,27.776853001886447,-1.1101014584066982,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|winsorize
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,exclude,1,29.26670715248209,36.29255594865602,23.15918508673473,0.0678927923274868,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,exclude,2,48.07413565252325,55.78896068780013,37.91690422039321,-0.9222921406328884,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,exclude,3,40.856766578347504,55.18616261246222,27.776853001886447,-1.1101014584066982,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|exclude
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,isolation,1,30.13330134246453,36.55039477130204,23.773519303528488,0.0546015188044763,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,isolation,2,36.041362369362105,45.03998313582341,27.978661973729984,-0.252908302279484,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,ppi_fertilizers+diesel_price+mxn_usd,3,True,isolation,3,39.24082282990041,52.7314614529051,29.334836736495184,-0.9265600972865886,ElasticNet|w36|seasonal_diff|ppi_+dies+mxn_|tda|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,none,1,30.84187276564826,37.668501068227535,24.314867392827857,-0.0041241996375556,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,none,2,40.22094965497699,47.24254362867398,32.39931112505371,-0.3784448470141157,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,none,3,33.57646800578159,42.344814245737496,24.412178658725097,-0.2423484120147727,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,dummy,1,30.84187276564826,37.668501068227535,24.314867392827857,-0.0041241996375556,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,dummy,2,40.22094965497699,47.24254362867398,32.39931112505371,-0.3784448470141157,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,dummy,3,33.57646800578159,42.344814245737496,24.412178658725097,-0.2423484120147727,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|dummy
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,winsorize,1,30.84187276564826,37.668501068227535,24.314867392827857,-0.0041241996375556,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,winsorize,2,40.22094965497699,47.24254362867398,32.39931112505371,-0.3784448470141157,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,winsorize,3,33.57646800578159,42.344814245737496,24.412178658725097,-0.2423484120147727,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|winsorize
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,exclude,1,30.84187276564826,37.668501068227535,24.314867392827857,-0.0041241996375556,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,exclude,2,40.22094965497699,47.24254362867398,32.39931112505371,-0.3784448470141157,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,exclude,3,33.57646800578159,42.344814245737496,24.412178658725097,-0.2423484120147727,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|exclude
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,isolation,1,31.030248588350226,37.34167090611085,24.55841905200301,0.0132247444250777,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,isolation,2,32.88501662771139,41.99132711762904,25.525331574991416,-0.0890355318820175,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,False,isolation,3,35.259305705376704,45.98221797758223,24.705256682123228,-0.464949914582766,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|isolation
ElasticNet,36,seasonal_diff,cpi_fresh_fruits+ppi_fertilizers+diesel_price+mxn_usd,4,True,none,1,29.17248148880036,36.366330342876935,23.265889564323544,0.0640994228531175,ElasticNet|w36|seasonal_diff|cpi_+ppi_+dies+mxn_|tda
